"name","region","year","POP","GDP","HEX","LAN","MOR","GDP_cap","HEX_total"
"Guyana","Latin America & Caribbean",2014,763893,3077086276,5.2478035,196850,40.2,4028.16399155379,16147944128.9948
"Haiti","Latin America & Caribbean",2014,10572029,8776370457,7.55565419,27560,71,830.15005511241,66311220216.4243
"Honduras","Latin America & Caribbean",2014,7961680,19380958759,8.72268046,111890,21.1,2434.28004629676,169053910263.195
"Hong Kong SAR, China","East Asia & Pacific",2014,7241700,2.91e+11,NA,1050,NA,40183.9347114628,NA
"Hungary","Europe & Central Asia",2014,9866468,1.38e+11,7.40078093,90530,6.1,13986.7681119525,1021307768340
"Iceland","Europe & Central Asia",2014,327386,17036097482,8.85916593,100250,2.1,52036.731815044,150925614392.693
"India","South Asia",2014,1295291543,2.04e+12,4.68508833,2973190,49.8,1574.9350105963,9557580193200
"Indonesia","East Asia & Pacific",2014,254454778,8.9e+11,2.84686016,1811570,28.2,3497.67454553359,2533705542400
"Iran, Islamic Rep.","Middle East & North Africa",2014,78143644,4.25e+11,6.8949223,1628550,16.1,5438.70209072922,2930341977500
"Iraq","Middle East & North Africa",2014,35273293,2.24e+11,5.53887318,434320,32.9,6350.41361179406,1240707592320
"Ireland","Europe & Central Asia",2014,4617225,2.51e+11,7.78319657,68890,3.7,54361.656622755,1953582339070
"Isle of Man","Europe & Central Asia",2014,87127,NA,NA,570,NA,NA,NA
"Israel","Middle East & North Africa",2014,8215700,3.06e+11,7.80830808,21640,4.1,37245.7611645995,2389342272480
"Italy","Europe & Central Asia",2014,60789140,2.14e+12,9.24791783,294140,3.6,35203.6564425817,19790544156200
"Jamaica","Latin America & Caribbean",2014,2720554,13927110142,5.36152479,10830,16.2,5119.21841727825,74670546279.3934
"Japan","East Asia & Pacific",2014,127131800,4.6e+12,10.22874408,364560,2.8,36182.9219754617,47052222768000
"Jordan","Middle East & North Africa",2014,7416083,35826925775,7.45299586,88780,18.5,4830.97691530691,267017929477.602
"Kazakhstan","Europe & Central Asia",2014,17289224,2.27e+11,4.35593983,2699700,15.1,13129.5655606058,988798341410
"Kenya","Sub-Saharan Africa",2014,44863583,61395415492,5.72029126,569140,51.3,1368.49113215055,351199658642.956
"Kiribati","East Asia & Pacific",2014,110470,166756805.5,10.21295042,810,57.4,1509.52118674753,1703078986.76908
"Korea, Dem. People’s Rep.","East Asia & Pacific",2014,25026772,NA,NA,120410,26.1,NA,NA
"Korea, Rep.","East Asia & Pacific",2014,50423955,1.41e+12,7.37311255,97466,3.6,27962.899776505,10396088695500
"Kosovo","Europe & Central Asia",2014,1812771,7384901154,NA,10887,NA,4073.81911670034,NA
"Kuwait","Middle East & North Africa",2014,3753121,1.64e+11,3.04236844,17820,9,43696.9658052591,498948424160
"Kyrgyz Republic","Europe & Central Asia",2014,5835500,7468096567,6.48376219,191800,22.6,1279.76978270928,48421362152.3834
"Lao PDR","East Asia & Pacific",2014,6689300,11715619756,1.86554551,230800,69.1,1751.39697068453,21856021832.6731
"Latvia","Europe & Central Asia",2014,1993782,31286809075,5.88069354,62190,8.2,15692.1915610633,183988136014.566
"Lebanon","Middle East & North Africa",2014,5612096,45730945274,6.39370883,10230,8.6,8148.6391668995,292390348602.621
"Lesotho","Sub-Saharan Africa",2014,2109197,2181300506,10.61767672,30360,92,1034.18528757627,23160343601.8804
"Liberia","Sub-Saharan Africa",2014,4396554,2.013e+09,10.03633328,96320,72.9,457.858586520261,20203138892.64
"Libya","Middle East & North Africa",2014,6258984,41142722414,4.96893503,1759540,13.9,6573.38673720847,204435514632.491
"Liechtenstein","Europe & Central Asia",2014,37286,NA,NA,160,NA,NA,NA
"Lithuania","Europe & Central Asia",2014,2932367,48353937110,6.55211709,62675,5.2,16489.7289834458,316820657707.216
"Luxembourg","Europe & Central Asia",2014,556319,64873963098,6.93787356,2590,2,116612.884151,450087353310.03
"Macao SAR, China","East Asia & Pacific",2014,577914,55522993327,NA,30.3,NA,96074.8369601705,NA
"Macedonia, FYR","Europe & Central Asia",2014,2075625,11318966947,6.47637457,25220,6,5453.28127527853,73305869694.2213
"Madagascar","Sub-Saharan Africa",2014,23571713,11011062173,3.04135502,581800,51.5,467.130334269724,33488549215.3857
"Malawi","Sub-Saharan Africa",2014,16695253,6047813437,11.37795606,94280,66.9,362.247486575975,68811755545.2636
"Malaysia","East Asia & Pacific",2014,29901997,3.38e+11,4.16907804,328550,7.2,11303.5928670583,1409148377520
"Maldives","South Asia",2014,401000,3063899508,13.73352009,300,9.2,7640.6471521197,42078125446.8591
"Mali","Sub-Saharan Africa",2014,17086022,14388384093,6.86216649,1220190,118.3,842.114337263525,98735487168.2336
"Malta","Middle East & North Africa",2014,427364,NA,9.74992027,320,6.5,NA,NA
"Marshall Islands","East Asia & Pacific",2014,52898,186716625.8,17.13572274,180,37,3529.74830428372,3199524330.65713
"Mauritania","Sub-Saharan Africa",2014,3969625,5442297174,3.77269904,1030700,87.5,1370.9852124571,20532149323.7445
"Mauritius","Sub-Saharan Africa",2014,1260934,12612959480,4.80954464,2030,13.9,10002.8704753778,60662591661.5712
"Mexico","Latin America & Caribbean",2014,125385833,1.3e+12,6.29642103,1943950,13.8,10367.9974754405,8185347339000
"Micronesia, Fed. Sts.","East Asia & Pacific",2014,104044,318071978.6,13.70691454,700,35.8,3057.09102495098,4359785428.23891
"Moldova","Europe & Central Asia",2014,3556397,7983271111,10.32365569,32880,16.1,2244.76376259456,82416542229.8878
"Monaco","Europe & Central Asia",2014,37623,NA,4.337683,2,3.6,NA,NA
"Mongolia","East Asia & Pacific",2014,2909871,12226514715,4.73034173,1553560,23.5,4201.73771105317,57835592768.8236
"Montenegro","Europe & Central Asia",2014,621810,4587741791,6.41654268,13450,5,7378.04440423924,29437441006.7711
"Morocco","Middle East & North Africa",2014,33921203,1.1e+11,5.90777806,446300,28.6,3242.80951946191,649855586600
"Mozambique","Sub-Saharan Africa",2014,27216276,16945889410,6.97558186,786380,81.2,622.638064443497,118207438769.962
"Myanmar","East Asia & Pacific",2014,53437159,64330041773,2.27575459,653080,51.7,1203.84472110503,146399387839.796
"Namibia","Sub-Saharan Africa",2014,2402858,12838336840,8.92868766,823290,46.4,5342.94446030519,114629499718.231
"Nauru","East Asia & Pacific",2014,10176,NA,3.32664948,20,36.3,NA,NA
"Nepal","South Asia",2014,28174724,19769642123,5.797226,143350,37.4,701.680063414286,114609083326.151
"Netherlands","Europe & Central Asia",2014,16865008,8.79e+11,10.89729305,33670,3.9,52119.7499580196,9578720590950
"New Caledonia","East Asia & Pacific",2014,268000,NA,NA,18280,NA,NA,NA
"New Zealand","East Asia & Pacific",2014,4509700,2e+11,11.0296101,263310,5.8,44348.8480386722,2205922020000
"Nicaragua","Latin America & Caribbean",2014,6013913,11790221756,9.04013941,120340,22.8,1960.49090766694,106585248349.055
"Niger","Sub-Saharan Africa",2014,19113728,8245312137,5.82129922,1266700,99.6,431.381682160592,47998429111.7746
"Nigeria","Sub-Saharan Africa",2014,177475986,5.68e+11,3.66879844,910770,112.5,3200.43298702958,2083877513920
"Northern Mariana Islands","East Asia & Pacific",2014,54541,NA,NA,460,NA,NA,NA
"Norway","Europe & Central Asia",2014,5137232,5.01e+11,9.71971755,365245,2.7,97523.3355238775,4869578492550
"Oman","Middle East & North Africa",2014,4236057,81796618986,3.55393969,309500,11.6,19309.6124499741,290700250722.153
"Pakistan","South Asia",2014,185044286,2.43e+11,2.61391631,770880,83.3,1313.19915493094,635181663330
"Palau","East Asia & Pacific",2014,21097,250900000,9.02153343,460,17,11892.6861639096,2263502737.587
"Panama","Latin America & Caribbean",2014,3867535,49165773100,8.0257236,74340,17.6,12712.431328999,394590905480.915
"Papua New Guinea","East Asia & Pacific",2014,7463577,16928680397,4.26357082,452860,59.1,2268.17253938695,72176627761.7552
"Paraguay","Latin America & Caribbean",2014,6552518,30881166852,9.81442131,397300,21.2,4712.87020531649,303080782029.934
"Peru","Latin America & Caribbean",2014,30973148,2.03e+11,5.47303468,1280000,17.5,6554.06418488686,1111026040040
"Philippines","East Asia & Pacific",2014,99138690,2.85e+11,4.7099852,298170,28.8,2874.76060052841,1342345782000
"Poland","Europe & Central Asia",2014,38011735,5.45e+11,6.35024637,306210,5.2,14337.6775619424,3460884271650
"Portugal","Europe & Central Asia",2014,10401062,2.3e+11,9.50107564,91600,3.7,22113.1265249645,2185247397200
"Puerto Rico","Latin America & Caribbean",2014,3534888,NA,NA,8870,NA,NA,NA
"Qatar","Middle East & North Africa",2014,2172065,2.1e+11,2.18706236,11610,8.2,96682.1895293189,459283095600
"Romania","Europe & Central Asia",2014,19908979,1.99e+11,5.56500913,230030,11.5,9995.48997464913,1107436816870
"Russian Federation","Europe & Central Asia",2014,143819569,2.03e+12,7.07040825,16376870,9.9,14114.9081040564,14352928747500
"Rwanda","Sub-Saharan Africa",2014,11341544,7912161660,7.53155111,24670,44.3,697.626501294709,59590849932.8724
"Samoa","East Asia & Pacific",2014,191845,800418989.6,7.21510906,2830,17.9,4172.21710026323,5775110303.65901
"San Marino","Europe & Central Asia",2014,31595,NA,6.12906486,60,3,NA,NA
"Sao Tome and Principe","Sub-Saharan Africa",2014,186342,337413477.2,8.35346606,960,49,1810.72156143006,2818572029.97678
"Saudi Arabia","Middle East & North Africa",2014,30886545,7.54e+11,4.68408481,2149690,15,24411.9243508784,3531799946740
"Senegal","Sub-Saharan Africa",2014,14672557,15657551477,4.66497201,192530,49.7,1067.13175331335,73042039385.3392
"Serbia","Europe & Central Asia",2014,7130576,44210806366,10.36881192,87460,6.8,6200.17322106938,458413536040.593
"Seychelles","Sub-Saharan Africa",2014,91400,1422530792,3.36981689,455,13.8,15563.7942231947,4793668289.42668
"Sierra Leone","Sub-Saharan Africa",2014,6315627,5005662071,11.08990224,72180,126.4,792.583550453502,55512303013.8659
"Singapore","East Asia & Pacific",2014,5469724,3.06e+11,4.92279194,707,2.8,55944.3218707196,1506374333640
"Sint Maarten (Dutch part)","Latin America & Caribbean",2014,37685,NA,NA,34,NA,NA,NA
"Slovak Republic","Europe & Central Asia",2014,5418649,1e+11,8.05404755,48088,7.5,18454.7845782224,805404755000
"Slovenia","Europe & Central Asia",2014,2061980,49491396798,9.23388628,20140,2.7,24001.8801336579,456997929871.088
"Solomon Islands","East Asia & Pacific",2014,572171,1158190175,5.05106254,27990,28.9,2024.20286068326,5850091007.13855
"Somalia","Sub-Saharan Africa",2014,10517569,5.707e+09,NA,627340,141.2,542.615883955694,NA
"South Africa","Sub-Saharan Africa",2014,54058647.34,3.5e+11,8.79698456,1213090,41.4,6474.44982851101,3078944596000
"South Sudan","Sub-Saharan Africa",2014,11911184,13282084034,2.73842073,NA,95.6,1115.09351496879,36371934256.3076
"Spain","Europe & Central Asia",2014,46480882,1.38e+12,9.02988651,500210,4.2,29689.6259412633,12461243383800
"Sri Lanka","South Asia",2014,20771000,80028186275,3.50335011,62710,10,3852.88076043522,280366755189.622
"St. Kitts and Nevis","Latin America & Caribbean",2014,54944,864766185.2,5.08036532,260,10.9,15739.0467603378,4393328137.19878
"St. Lucia","Latin America & Caribbean",2014,183645,1404430556,6.71904145,610,14.7,7647.52950529554,9436427119.41055
"St. Martin (French part)","Latin America & Caribbean",2014,31530,NA,NA,54.4,NA,NA,NA
"St. Vincent and the Grenadines","Latin America & Caribbean",2014,109360,729738560.4,8.63023974,390,18.8,6672.81053767374,6297818723.77447
"Sudan","Sub-Saharan Africa",2014,39350274,73814947341,8.42877471,2376000,72.2,1875.84328741904,622169561367.803
"Suriname","Latin America & Caribbean",2014,538248,5210303030,5.68746988,156000,21.9,9680.11591311069,29633441548.7977
"Swaziland","Sub-Saharan Africa",2014,1269112,4412891833,9.25193954,17200,62.6,3477.14924529908,40827808435.4758
"Sweden","Europe & Central Asia",2014,9696110,5.71e+11,11.92983965,407340,3,58889.5959307392,6811938440150
"Switzerland","Europe & Central Asia",2014,8188649,7.01e+11,11.65926872,39516,4,85606.3069744472,8173147372720
"Syrian Arab Republic","Middle East & North Africa",2014,18772481,NA,3.25453108,183630,14.3,NA,NA
"Tajikistan","Europe & Central Asia",2014,8295840,9236309138,6.880884,139960,46.3,1113.366354462,63553971766.718
"Tanzania","Sub-Saharan Africa",2014,51822621,48030400964,5.58011591,885800,50.5,926.823075274406,268015204582.896
"Thailand","East Asia & Pacific",2014,67725979,4.04e+11,6.52943298,510890,12.6,5965.21461875066,2637890923920
"Timor-Leste","East Asia & Pacific",2014,1212107,1371172833,1.47530345,14870,54.5,1131.23085090673,2022896011.07117
"Togo","Sub-Saharan Africa",2014,7115163,4482535926,5.24687674,54390,80.8,629.997643904996,23519313486.3438
"Tonga","East Asia & Pacific",2014,105586,434386306.6,5.17677064,720,17.1,4114.05211486371,2248718278.42492
"Trinidad and Tobago","Latin America & Caribbean",2014,1354483,28874122634,5.93319696,5130,20.9,21317.4492658823,171315856634.716
"Tunisia","Middle East & North Africa",2014,10996600,47603227897,7.00385794,155360,14.6,4328.90419738828,333406245676.033
"Turkey","Europe & Central Asia",2014,77523788,7.99e+11,5.41495949,769630,14.3,10306.5139180247,4326552632510
"Turkmenistan","Europe & Central Asia",2014,5307188,43485614035,2.06738625,469930,53.1,8193.72029688792,89901560528.766
"Turks and Caicos Islands","Latin America & Caribbean",2014,33740,NA,NA,950,NA,NA,NA
"Tuvalu","East Asia & Pacific",2014,9893,37859554.46,16.53663877,30,28,3826.90331143233,626069776.098162
"Uganda","Sub-Saharan Africa",2014,37782971,26998477707,7.22213686,200520,56.9,714.567356468606,194986701011.613
"Ukraine","Europe & Central Asia",2014,45362900,1.32e+11,7.09573611,579320,9.5,2909.86687359053,936637166520
"United Arab Emirates","Middle East & North Africa",2014,9086139,3.99e+11,3.64398564,83600,7.1,43913.0416120643,1453950270360
"United Kingdom","Europe & Central Asia",2014,64613160,2.99e+12,9.11547172,241930,4.4,46275.4027198175,27255260442800
"United States","North America",2014,318907401,1.73e+13,17.14075435,9147420,6.7,54247.7218959243,296535050255000
"Uruguay","Latin America & Caribbean",2014,3419516,57235766827,8.5814914,175020,10.6,16737.973101164,491168240798.306
"Uzbekistan","Europe & Central Asia",2014,30757700,63132848445,5.83852176,425400,40.4,2052.58678135881,368602509416.915
"Vanuatu","East Asia & Pacific",2014,258883,814954586.8,5.02357493,12190,28.1,3147.96485980153,4093985431.33699
"Venezuela, RB","Latin America & Caribbean",2014,30693827,NA,5.2567025,882050,15.3,NA,NA
"Vietnam","East Asia & Pacific",2014,90728900,1.86e+11,7.06677833,310070,22.3,2050.06343072604,1314420769380
"Virgin Islands (U.S.)","Latin America & Caribbean",2014,104170,NA,NA,350,NA,NA,NA
"West Bank and Gaza","Middle East & North Africa",2014,4294682,12715600000,NA,6020,21.7,2960.77800405245,NA
"Yemen, Rep.","Middle East & North Africa",2014,26183676,NA,5.63699019,527970,43.8,NA,NA
"Zambia","Sub-Saharan Africa",2014,15721343,27134637888,4.98676469,743390,66.6,1725.97454861204,135314054095.815
"Zimbabwe","Sub-Saharan Africa",2014,15245855,14196912500,6.43947119,386850,72.3,931.19818468692,91420609030.7009
"Afghanistan","South Asia",2015,32526562,19199437989,NA,652860,91.1,590.269515388684,NA
"Albania","Europe & Central Asia",2015,2889167,11455595709,NA,27400,14,3965.01680553599,NA
"Algeria","Middle East & North Africa",2015,39666519,1.67e+11,NA,2381740,25.5,4210.09970650563,NA
"American Samoa","East Asia & Pacific",2015,55538,NA,NA,200,NA,NA,NA
"Andorra","Europe & Central Asia",2015,70473,NA,NA,470,2.8,NA,NA
"Angola","Sub-Saharan Africa",2015,25021974,1.03e+11,NA,1246700,156.9,4116.38186499594,NA
"Antigua and Barbuda","Latin America & Caribbean",2015,91818,1297285370,NA,440,8.1,14128.8785423337,NA
"Argentina","Latin America & Caribbean",2015,43416755,NA,NA,2736690,12.5,NA,NA
"Armenia","Europe & Central Asia",2015,3017712,10561401185,NA,28470,14.1,3499.80421756616,NA
"Aruba","Latin America & Caribbean",2015,103889,NA,NA,180,NA,NA,NA
"Australia","East Asia & Pacific",2015,23781169,1.34e+12,NA,7682300,3.8,56347.1038787034,NA
"Austria","Europe & Central Asia",2015,8611088,3.74e+11,NA,82531,3.5,43432.3746314055,NA
"Azerbaijan","Europe & Central Asia",2015,9651349,53047140347,NA,82659,31.7,5496.34464021558,NA
"Bahamas, The","Latin America & Caribbean",2015,388019,8884441432,NA,10010,12.1,22896.9236867267,NA
"Bahrain","Middle East & North Africa",2015,1377237,32221489362,NA,770,6.2,23395.7476904846,NA
"Bangladesh","South Asia",2015,160995642,1.95e+11,NA,130170,37.6,1211.21290972584,NA
"Barbados","Latin America & Caribbean",2015,284215,4.451e+09,NA,430,13,15660.6794152314,NA
"Belarus","Europe & Central Asia",2015,9513000,54608962635,NA,202910,4.6,5740.45649479659,NA
"Belgium","Europe & Central Asia",2015,11285721,4.54e+11,NA,30280,4.1,40227.8241682565,NA
"Belize","Latin America & Caribbean",2015,359287,1.763e+09,NA,22810,16.5,4906.9406908683,NA
"Benin","Sub-Saharan Africa",2015,10879829,8476125181,NA,112760,99.5,779.067867794613,NA
"Bermuda","North America",2015,65235,NA,NA,50,NA,NA,NA
"Bhutan","South Asia",2015,774830,1962221696,NA,38117,32.9,2532.45446872217,NA
"Bolivia","Latin America & Caribbean",2015,10724705,33196819572,NA,1083300,38.4,3095.35969259761,NA
"Bosnia and Herzegovina","Europe & Central Asia",2015,3810416,15995392118,NA,51200,5.4,4197.80730450428,NA
"Botswana","Sub-Saharan Africa",2015,2262485,14390863395,NA,566730,43.6,6360.64477554547,NA
"Brazil","Latin America & Caribbean",2015,207847528,1.77e+12,NA,8358140,16.4,8515.85783594212,NA
"British Virgin Islands","Latin America & Caribbean",2015,30117,NA,NA,150,NA,NA,NA
"Brunei Darussalam","East Asia & Pacific",2015,423188,15492035784,NA,5270,10.2,36607.9278807528,NA
"Bulgaria","Europe & Central Asia",2015,7177991,48952959080,NA,108560,10.4,6819.86910822262,NA
